"LogLine","Key","Category","FirstFile","SecondFile","RepositoryDefinitions","DistinctValues","Mods"
"263","DI_add_concubine_triggered_desc_5","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"264","DI_remove_concubine_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"265","DI_betrothal_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"266","DI_betrothal_triggered_desc_2","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"267","DI_break_betrothal_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"268","DI_divorce_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"269","DI_make_siblings_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"270","DI_make_siblings_triggered_desc_2","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"271","DI_make_siblings_triggered_desc_3","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"272","DI_button_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","1","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"273","DI_VIEW_TITLE","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","1","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"274","DI_loading","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"275","DI_char_editor_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"276","DI_pinned_characters_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"277","DI_char_spawner_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"278","DI_army_spawner_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"279","DI_diplomacy_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"280","DI_artifact_creator_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"281","DI_cultural_editor_window","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"282","DI_cultural_editor_window_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"283","DI_faith_editor_window","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"284","DI_faith_editor_window_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"285","DI_debug_mode","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"286","DI_debug_mode_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"287","DI_clear_pins","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"288","DI_clear_pins_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"289","DI_test_button","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"290","DI_test_button_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"291","DI_char_editor","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"292","DI_tab_presents","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"293","DI_tab_skills","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"294","DI_tab_perk_points","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"295","DI_tab_modifiers","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"296","DI_tab_traits","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"297","DI_tab_sexuality","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"298","DI_tab_culture","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
