"Line","Time","Component","Message","Category","Owner","Files","Key","FirstFile","SecondFile"
"472","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_piety' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_piety","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"473","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_dprestige' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_dprestige","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"474","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_influence' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_influence","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"475","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_provisions' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_provisions","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"476","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_herd' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_herd","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"477","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_barter_goods' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_barter_goods","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"478","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_treasury' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_treasury","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"479","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_merit_level' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_merit_level","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"480","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_apply_skill' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_apply_skill","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"481","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_execute_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_execute_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"482","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_house_arrest_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_house_arrest_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"483","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_imprison_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_imprison_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"484","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_pin_living' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_pin_living","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"485","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_pin_living_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_pin_living_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"486","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_pin_pinned' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_pin_pinned","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"487","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_pin_pinned_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_pin_pinned_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"488","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_religion_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_religion_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"489","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_culture_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_culture_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"490","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_title_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_title_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"491","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_title_options' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_title_options","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"492","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_PC_title_options_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_PC_title_options_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"493","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_unpin_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_unpin_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"494","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_title_manager' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_title_manager","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"495","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_title_manager_tt' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_title_manager_tt","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
"496","01:57:03","pdx_localize.cpp:279","Duplicate localization key. Key 'DI_tab_filter' is defined in both 'localization/russian/gui/DI_RUS_l_russian.yml' and 'localization/russian/gui/DI_l_russian.yml'.","Expected corrective localization override","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]","localization/russian/gui/DI_RUS_l_russian.yml | localization/russian/gui/DI_l_russian.yml","DI_tab_filter","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml"
