"Line","Time","Component","Message","Category","Owner","Files","Key","FirstFile","SecondFile"
"19742","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_cheek_width! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19743","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_chin_profile! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19744","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_crest_depth! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19745","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_head_roundness! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19746","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horns_eyebrow_length! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19747","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_main_horn_shape! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19748","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_jaw_width! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19749","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_lower_jaw_height! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19750","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_lower_jaw_width! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19751","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_old_neck! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19752","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_outer_brow_height! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19753","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_snout_height! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19754","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_snout_length! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19755","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_snout_profile! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19756","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_snout_width! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19757","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_upper_jaw_width! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19758","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_back_spike_size! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19759","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_center_fin_size! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19760","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horns_eyebrow! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19761","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_neck_spike_size! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19762","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_side_fin_size! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19763","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_snout_end_width! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19764","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_neck_length! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19765","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tail_length! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19766","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19767","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19768","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19769","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wounded! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19770","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_shading! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19771","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19772","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19773","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene skin_color_saturation! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19774","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene eye_color_saturation! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19775","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_height_inside! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19776","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_height_outisde! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19777","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_ear_lobe! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19778","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_nose_central_width! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19779","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_nose_septum_width! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19780","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_mouth_lower_lip_profile! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19781","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_outer_width! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19782","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_head_asymmetry_1! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19783","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_mouth_center_curve! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19784","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eyebrow_straight! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19785","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_head_shape! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19786","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_nose_septum_height! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19787","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_head_lower_height! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19788","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_nose_flared_nostril! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19789","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_mouth_upper_lip_forward! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19790","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_mouth_lower_lip_forward! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19791","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_nose_swollen! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19792","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_ears_fantasy! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19793","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_mouth_glamour_lips! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19794","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene face_detail_eye_upper_lid_def! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19795","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_eyebrow_inner_width! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19796","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_lower_lid_size! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19797","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_shape! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19798","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_no_portrait! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19799","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene hair_aging! at 'file: save games/Игра.ck3 line: 422'","Save portrait / DNA compatibility","","","","",""
"19800","11:23:09","pdx_persistent_reader.cpp:216","Error: ""Failed to read key reference: 1453_end_date: 1453_end_date, near line: 591
Failed to read key reference: rhomaion_name_of_byzantium: rhomaion_name_of_byzantium, near line: 591
Failed to read key reference: default_mongol_invasion: default_mongol_invasion, near line: 591
Failed to read key reference: random_ruler_placement_off: random_ruler_placement_off, near line: 591
Failed to read key reference: launch_historical: launch_historical, near line: 591
Failed to read key reference: fp1_scandi_adventurers_apocalyptic: fp1_scandi_adventurers_apocalyptic, near line: 591
Failed to read key reference: dissolution_after_caliph_death: dissolution_after_caliph_death, near line: 591
Failed to read key reference: default_seljuk_invasion: default_seljuk_invasion, near line: 591
Failed to read key reference: situation_the_great_steppe_toggle_on: situation_the_great_steppe_toggle_on, near line: 591
Failed to read key reference: struggle_iberia_toggle_on: struggle_iberia_toggle_on, near line: 591
Failed to read key reference: struggle_persia_toggle_on: struggle_persia_toggle_on, near line: 591
Failed to read key reference: historicity_ruler_of_munster_historical_toirdelbach: historicity_ruler_of_munster_historical_toirdelbach, near line: 591
Failed to read key reference: historicity_norman_conquest_default_random: historicity_norman_conquest_default_random, near line: 591
Failed to read key reference: tibet_nomad_region_on: tibet_nomad_region_on, near line: 591
Failed to read key reference: sami_nomad_region_on: sami_nomad_region_on, near line: 591
Failed to read key reference: arabia_nomad_region_on: arabia_nomad_region_on, near line: 591
Failed to read key reference: sahel_nomad_region_on: sahel_nomad_region_on, near line: 591
Failed to read key reference: horn_of_africa_nomad_region_on: horn_of_africa_nomad_region_on, near line: 591
Failed to read key reference: historicity_extra_admin_egypt_gameplay_not_administrative: historicity_extra_admin_egypt_gameplay_not_administrative, near line: 591
Failed to read key reference: historicity_extra_admin_arabia_gameplay_not_administrative: historicity_extra_admin_arabia_gameplay_not_administrative, near line: 591
Failed to read key reference: historicity_extra_admin_ghana_gameplay_not_administrative: historicity_extra_admin_ghana_gameplay_not_administrative, near line: 591
Failed to read key reference: historicity_extra_admin_kabulistan_gameplay_not_administrative: historicity_extra_admin_kabulistan_gameplay_not_administrative, near line: 591
Failed to read key reference: historicity_extra_admin_persia_gameplay_not_administrative: historicity_extra_admin_persia_gameplay_not_administrative, near line: 591
Failed to read key reference: historicity_extra_admin_maghreb_gameplay_not_administrative: historicity_extra_admin_maghreb_gameplay_not_administrative, near line: 591
Failed to read key reference: historicity_extra_admin_tamilakam_gameplay_not_administrative: historicity_extra_admin_tamilakam_gameplay_not_administrative, near line: 591
Failed to read key reference: historicity_extra_admin_carolingians_gameplay_not_administrative: historicity_extra_admin_carolingians_gameplay_not_administrative, near line: 591
Failed to read key reference: historicity_extra_admin_player_wherever_gameplay_not_administrative: historicity_extra_admin_player_wherever_gameplay_not_administrative, near line: 591
Failed to read key reference: historicity_frankokratia_fourth_crusade: historicity_frankokratia_fourth_crusade, near line: 591
Failed to read key reference: silk_road_starting_innovations_preset: silk_road_starting_innovations_preset, near line: 591
Failed to read key reference: ACR_RE_tradition_slots_plus_95: ACR_RE_tradition_slots_plus_95, near line: 591
Failed to read key reference: ACR_RE_tradition_cost_free: ACR_RE_tradition_cost_free, near line: 591
Failed to read key reference: ACR_RE_tradition_cooldown_none: ACR_RE_tradition_cooldown_none, near line: 591
Failed to read key reference: ACR_RE_truce_duration_5: ACR_RE_truce_duration_5, near line: 591
Failed to read key reference: ACR_RE_truce_scope_player_primary: ACR_RE_truce_scope_player_primary, near line: 591
Failed to read key reference: ACR_RE_council_task_speed_1_month: ACR_RE_council_task_speed_1_month, near line: 591
Failed to read key reference: HM_RE_rule_player_free_functions_enabled: HM_RE_rule_player_free_functions_enabled, near line: 591
Failed to read key reference: HM_RE_rule_change_holding_type_cost_very_cheap: HM_RE_rule_change_holding_type_cost_very_cheap, near line: 591
Failed to read key reference: HM_RE_rule_change_holding_type_cooldown_very_short: HM_RE_rule_change_holding_type_cooldown_very_short, near line: 591
Failed to read key reference: HM_RE_rule_can_replace_buildings_vassals: HM_RE_rule_can_replace_buildings_vassals, near line: 591
Failed to read key reference: HM_RE_rule_can_feudalize_holdings_vassals: HM_RE_rule_can_feudalize_holdings_vassals, near line: 591
Failed to read key reference: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap, near line: 591
Failed to read key reference: HM_RE_rule_player_extra_slots_enabled: HM_RE_rule_player_extra_slots_enabled, near line: 591
Failed to read key reference: HM_RE_rule_player_slot_base_cost_very_cheap: HM_RE_rule_player_slot_base_cost_very_cheap, near line: 591
Failed to read key reference: HM_RE_rule_player_slot_step_cost_very_cheap: HM_RE_rule_player_slot_step_cost_very_cheap, near line: 591
Failed to read key reference: HM_RE_rule_construction_time_cost_free: HM_RE_rule_construction_time_cost_free, near line: 591
Failed to read key reference: HM_RE_build_all_button_on: HM_RE_build_all_button_on, near line: 591
Failed to read key reference: HM_RE_upgrade_all_button_on: HM_RE_upgrade_all_button_on, near line: 591
Failed to read key reference: HM_RE_make_nomad_button_on: HM_RE_make_nomad_button_on, near line: 591
Failed to read key reference: HM_RE_make_temple_citadel_button_on: HM_RE_make_temple_citadel_button_on, near line: 591
Failed to read key reference: HM_RE_player_add_slots_decision_on: HM_RE_player_add_slots_decision_on, near line: 591
Failed to read key reference: HM_RE_player_add_slots_decision_base_cost_very_cheap: HM_RE_player_add_slots_decision_base_cost_very_cheap, near line: 591
Failed to read key reference: HM_RE_player_cost_gold: HM_RE_player_cost_gold, near line: 591
Failed to read key reference: HM_RE_rule_ai_extra_slots_disabled: HM_RE_rule_ai_extra_slots_disabled, near line: 591
Failed to read key reference: HM_RE_rule_ai_slot_base_cost_very_expensive: HM_RE_rule_ai_slot_base_cost_very_expensive, near line: 591
Failed to read key reference: HM_RE_rule_ai_slot_step_cost_very_expensive: HM_RE_rule_ai_slot_step_cost_very_expensive, near line: 591"" in file: ""save games/Игра.ck3"" near line: 591","Script / database error","","","","",""
"19855","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_face_dacals! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19856","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19857","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_shadow! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19858","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_saddle! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19859","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_aging! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19860","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_camera_zoom! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19861","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_size! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19862","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19863","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19864","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19865","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19866","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19867","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19868","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19869","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19870","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19871","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19872","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19873","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19874","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19875","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19876","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19877","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_color! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19878","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19879","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_brow_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19880","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_cheek_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19881","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_chin_profile! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19882","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_crest_depth! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19883","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_head_roundness! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19884","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horns_eyebrow_length! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19885","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_main_horn_shape! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19886","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_jaw_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19887","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_lower_jaw_height! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19888","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_lower_jaw_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19889","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_old_neck! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19890","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_outer_brow_height! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19891","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_snout_height! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19892","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_snout_length! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19893","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_snout_profile! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19894","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_snout_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19895","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_upper_jaw_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19896","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_back_spike_size! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19897","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_center_fin_size! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19898","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horns_eyebrow! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19899","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_neck_spike_size! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19900","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_side_fin_size! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19901","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_snout_end_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19902","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_neck_length! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19903","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tail_length! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19904","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19905","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19906","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19907","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wounded! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19908","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_shading! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19909","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19910","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19911","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene skin_color_saturation! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19912","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene eye_color_saturation! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19913","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_height_inside! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
